name,uid,code,parent,shortName,level,openingDate
Nyagihunika Cell,f46OemTP2Rb,Nyagihunika Cell,zfTbcEhxN3v,Nyagihunika,5,01-01-00
Gatoki Village,dpya6CT5X4G,Gatoki Village,f46OemTP2Rb,Gatoki,6,01-01-00
Gitagata Village,KbAWVeGhHB5,Gitagata Village,f46OemTP2Rb,Gitagata,6,01-01-00
Kigusa Village,TiipFMJI7dD,Kigusa Village,f46OemTP2Rb,Kigusa,6,01-01-00
Kiruhura Village,yjaOClCzrSj,Kiruhura Village,f46OemTP2Rb,Kiruhura,6,01-01-00
Mbonwa Village,rkdt74ICCXx,Mbonwa Village,f46OemTP2Rb,Mbonwa,6,01-01-00
Nyakajuri Village,RIyf76VBaJu,Nyakajuri Village,f46OemTP2Rb,Nyakajuri,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,f46OemTP2Rb,Rugarama,6,01-01-00
Rushubi Village,dowDyVuFFi1,Rushubi Village,f46OemTP2Rb,Rushubi,6,01-01-00
Rwankeri Village,ftriyPcfI5n,Rwankeri Village,f46OemTP2Rb,Rwankeri,6,01-01-00
Rulindo Cell,c0KUPts360p,Rulindo Cell,zfTbcEhxN3v,Rulindo,5,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,c0KUPts360p,Kabeza,6,01-01-00
Kabuye Village,HBrpo3n1jO7,Kabuye Village,c0KUPts360p,Kabuye,6,01-01-00
Kagunga Village,JRwoH68x70E,Kagunga Village,c0KUPts360p,Kagunga,6,01-01-00
Kanyamata Village,l43QMt2VS29,Kanyamata Village,c0KUPts360p,Kanyamata,6,01-01-00
Karambo Village,p36m6483AHk,Karambo Village,c0KUPts360p,Karambo,6,01-01-00
Karubanzangabo Village,EBfK8yFvjXV,Karubanzangabo Village,c0KUPts360p,Karubanzangabo,6,01-01-00
Kinyovi Village,AyUXzKkhwUK,Kinyovi Village,c0KUPts360p,Kinyovi,6,01-01-00
Nyamuri Village,JQjX91w29I1,Nyamuri Village,c0KUPts360p,Nyamuri,6,01-01-00
Rulindo Village,WXlV6bo0d28,Rulindo Village,c0KUPts360p,Rulindo,6,01-01-00
Runyonza Village,qJEhL4mgw0O,Runyonza Village,c0KUPts360p,Runyonza,6,01-01-00
Mwogo Sector,a89pFzj7gEk,Mwogo Sector,kmqrhxfZRdS,Mwogo,4,01-01-00
Bitaba Cell,Op2eOgIP0VH,Bitaba Cell,a89pFzj7gEk,Bitaba,5,01-01-00
Bitaba Village,XapkAPrfu0t,Bitaba Village,Op2eOgIP0VH,Bitaba,6,01-01-00
Gatwe Village,Ndz8CBTjtbm,Gatwe Village,Op2eOgIP0VH,Gatwe,6,01-01-00
Gisasa Village,PlBbDRcRYc5,Gisasa Village,Op2eOgIP0VH,Gisasa,6,01-01-00
Misatsi Village,NCMvUdAqudh,Misatsi Village,Op2eOgIP0VH,Misatsi,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,Op2eOgIP0VH,Rebero,6,01-01-00
Rukoronko Village,nLXsq9A9Z2O,Rukoronko Village,Op2eOgIP0VH,Rukoronko,6,01-01-00
Kagasa Cell,BvnZcuYhJiy,Kagasa Cell,a89pFzj7gEk,Kagasa,5,01-01-00
Gatare Village,yXEFrmN3StC,Gatare Village,BvnZcuYhJiy,Gatare,6,01-01-00
Gisenyi Village,vMxZ5Iw6fdv,Gisenyi Village,BvnZcuYhJiy,Gisenyi,6,01-01-00
Karutabana Village,z27php5YeDo,Karutabana Village,BvnZcuYhJiy,Karutabana,6,01-01-00
Ngando Village,S778MdQk1mm,Ngando Village,BvnZcuYhJiy,Ngando,6,01-01-00
Rubumba Village,RgVU7z2vtPe,Rubumba Village,BvnZcuYhJiy,Rubumba,6,01-01-00
Rwintenderi Village,mdCevvvrAX3,Rwintenderi Village,BvnZcuYhJiy,Rwintenderi,6,01-01-00
Rugunga Cell,JdnOI65Y7Rz,Rugunga Cell,a89pFzj7gEk,Rugunga,5,01-01-00
Kagerero Village,VPSqzrNOuHB,Kagerero Village,JdnOI65Y7Rz,Kagerero,6,01-01-00
Nyamabuye Village,QEk8lWsmkFK,Nyamabuye Village,JdnOI65Y7Rz,Nyamabuye,6,01-01-00
Nyarukombe Village,OheoNPX86qB,Nyarukombe Village,JdnOI65Y7Rz,Nyarukombe,6,01-01-00
Rugazi Village,cqH7U6OQk7r,Rugazi Village,JdnOI65Y7Rz,Rugazi,6,01-01-00
Rukira Village,PcDzf1Aeged,Rukira Village,JdnOI65Y7Rz,Rukira,6,01-01-00
Rukore Village,ScaYCi4h3p4,Rukore Village,JdnOI65Y7Rz,Rukore,6,01-01-00
Rusagara Village,ktLmW7rkl2v,Rusagara Village,JdnOI65Y7Rz,Rusagara,6,01-01-00
Rurenge Cell,t5dZsd57hxy,Rurenge Cell,a89pFzj7gEk,Rurenge,5,01-01-00
Gatoki Village,dpya6CT5X4G,Gatoki Village,t5dZsd57hxy,Gatoki,6,01-01-00
Gitaraga Village,FkS3TpAGtoW,Gitaraga Village,t5dZsd57hxy,Gitaraga,6,01-01-00
Kaboshya Village,wbr1ApNqqO2,Kaboshya Village,t5dZsd57hxy,Kaboshya,6,01-01-00
Kaziramire Village,RxXkIm7cEhJ,Kaziramire Village,t5dZsd57hxy,Kaziramire,6,01-01-00
Rurenge Village,OHE3WhJtWyD,Rurenge Village,t5dZsd57hxy,Rurenge,6,01-01-00
Rwabashenyi Village,rCOvQEUMsdF,Rwabashenyi Village,t5dZsd57hxy,Rwabashenyi,6,01-01-00
Ngeruka Sector,Nul5Nvi0hGV,Ngeruka Sector,kmqrhxfZRdS,Ngeruka,4,01-01-00
Gihembe Cell,EBcX78ZK4yB,Gihembe Cell,Nul5Nvi0hGV,Gihembe,5,01-01-00
Buhara Village,TbuzPUJ2EB5,Buhara Village,EBcX78ZK4yB,Buhara,6,01-01-00
Kabaya Village,uuopCAbrPsR,Kabaya Village,EBcX78ZK4yB,Kabaya,6,01-01-00
Kabuye Village,HBrpo3n1jO7,Kabuye Village,EBcX78ZK4yB,Kabuye,6,01-01-00
Kadebu Village,pPH6RhKYoOJ,Kadebu Village,EBcX78ZK4yB,Kadebu,6,01-01-00
Kagasa Village,KQzBqDz1SXR,Kagasa Village,EBcX78ZK4yB,Kagasa,6,01-01-00
Karambo Village,p36m6483AHk,Karambo Village,EBcX78ZK4yB,Karambo,6,01-01-00
Kirasaniro Village,W38OZO4lm8b,Kirasaniro Village,EBcX78ZK4yB,Kirasaniro,6,01-01-00
Kururama Village,DYlYUAJgJ3I,Kururama Village,EBcX78ZK4yB,Kururama,6,01-01-00
Nyakariba Village,ygYfOTCFK4Y,Nyakariba Village,EBcX78ZK4yB,Nyakariba,6,01-01-00
Nyarubande Village,MA7nSaofC6l,Nyarubande Village,EBcX78ZK4yB,Nyarubande,6,01-01-00
Rusagara Village,ktLmW7rkl2v,Rusagara Village,EBcX78ZK4yB,Rusagara,6,01-01-00
Rutare Village,xF6C60A0bKZ,Rutare Village,EBcX78ZK4yB,Rutare,6,01-01-00
Ruzinge Village,bG45kF40qz4,Ruzinge Village,EBcX78ZK4yB,Ruzinge,6,01-01-00
Shitwe Village,thI9to5arNl,Shitwe Village,EBcX78ZK4yB,Shitwe,6,01-01-00
Murama Cell,MAVXXLtcPrg,Murama Cell,Nul5Nvi0hGV,Murama,5,01-01-00
Agashyamba Village,l543ogen7eD,Agashyamba Village,MAVXXLtcPrg,Agashyamba,6,01-01-00
Bishenyi Village,Nd4fin58Q4W,Bishenyi Village,MAVXXLtcPrg,Bishenyi,6,01-01-00
Fatinkanda Village,sWH3kXAOYcx,Fatinkanda Village,MAVXXLtcPrg,Fatinkanda,6,01-01-00
Gakurazo Village,A1GmRH3W7BJ,Gakurazo Village,MAVXXLtcPrg,Gakurazo,6,01-01-00
Gatanga Village,TjWCi4ggKDf,Gatanga Village,MAVXXLtcPrg,Gatanga,6,01-01-00
Ikoni Village,CmQuScAYvcr,Ikoni Village,MAVXXLtcPrg,Ikoni,6,01-01-00
Kagege Village,xP1Ds8nsvr2,Kagege Village,MAVXXLtcPrg,Kagege,6,01-01-00
Kankuriyingoma Village,FrRQIjjcAVI,Kankuriyingoma Village,MAVXXLtcPrg,Kankuriyingoma,6,01-01-00
Kigandu Village,XRxPVd6DrA6,Kigandu Village,MAVXXLtcPrg,Kigandu,6,01-01-00
Kinamba Village,PEnXzGflE5o,Kinamba Village,MAVXXLtcPrg,Kinamba,6,01-01-00
Murama Village,j4Jo9rddaHm,Murama Village,MAVXXLtcPrg,Murama,6,01-01-00
Muyange Village,ocDqYQM8yy4,Muyange Village,MAVXXLtcPrg,Muyange,6,01-01-00
Nyakagarama Village,eOi9fUKPfEv,Nyakagarama Village,MAVXXLtcPrg,Nyakagarama,6,01-01-00
Rusamaza Village,XdG9Hkl8STF,Rusamaza Village,MAVXXLtcPrg,Rusamaza,6,01-01-00
Rwabisheshe Village,eE6vnLJhCcL,Rwabisheshe Village,MAVXXLtcPrg,Rwabisheshe,6,01-01-00
Shami Village,uRn0UoSrA8v,Shami Village,MAVXXLtcPrg,Shami,6,01-01-00
Ngeruka Cell,iCaJ6YfA1E5,Ngeruka Cell,Nul5Nvi0hGV,Ngeruka,5,01-01-00
Binyonzwe Village,yXVv3K5y9y7,Binyonzwe Village,iCaJ6YfA1E5,Binyonzwe,6,01-01-00
Kamajeri Village,CWW0cYqgtMF,Kamajeri Village,iCaJ6YfA1E5,Kamajeri,6,01-01-00
Kamasonga Village,KcftB9YPFuL,Kamasonga Village,iCaJ6YfA1E5,Kamasonga,6,01-01-00
Karugondo Village,ovx9CzyWuEV,Karugondo Village,iCaJ6YfA1E5,Karugondo,6,01-01-00
Kivugiza Village,Vp1ZIL3hNPZ,Kivugiza Village,iCaJ6YfA1E5,Kivugiza,6,01-01-00
Muyange Village,ocDqYQM8yy4,Muyange Village,iCaJ6YfA1E5,Muyange,6,01-01-00
Ngeruka Village,v0wUmORT3ls,Ngeruka Village,iCaJ6YfA1E5,Ngeruka,6,01-01-00
Nyakayenzi Cell,H1g8TQMaqtl,Nyakayenzi Cell,Nul5Nvi0hGV,Nyakayenzi,5,01-01-00
Heru Village,qfPj07v4tqK,Heru Village,H1g8TQMaqtl,Heru,6,01-01-00
Kabuye Village,HBrpo3n1jO7,Kabuye Village,H1g8TQMaqtl,Kabuye,6,01-01-00
Karama Village,cOltMyVOGVg,Karama Village,H1g8TQMaqtl,Karama,6,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,H1g8TQMaqtl,Kavumu,6,01-01-00
Kibaya Village,lebdWxYqajP,Kibaya Village,H1g8TQMaqtl,Kibaya,6,01-01-00
Kibungo Village,jHmQB7LNtBl,Kibungo Village,H1g8TQMaqtl,Kibungo,6,01-01-00
Kimiduha Village,Y7wYD3vaWM9,Kimiduha Village,H1g8TQMaqtl,Kimiduha,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,H1g8TQMaqtl,Murambi,6,01-01-00
Nyakayenzi Village,tpg6h5ARbvW,Nyakayenzi Village,H1g8TQMaqtl,Nyakayenzi,6,01-01-00
Twimpara Village,rMvD7OxX2iT,Twimpara Village,H1g8TQMaqtl,Twimpara,6,01-01-00
Rutonde Cell,xySxHyYoAke,Rutonde Cell,Nul5Nvi0hGV,Rutonde,5,01-01-00
Akajuri Village,QiaQCa2UgkC,Akajuri Village,xySxHyYoAke,Akajuri,6,01-01-00
Kabare Village,ijRhLDcn6WH,Kabare Village,xySxHyYoAke,Kabare,6,01-01-00
Kabumbwe Village,LqAEuIKk8zP,Kabumbwe Village,xySxHyYoAke,Kabumbwe,6,01-01-00
Kagano Village,xrrWTLbDHbP,Kagano Village,xySxHyYoAke,Kagano,6,01-01-00
Kamugera Village,IEbB2Hjsvdx,Kamugera Village,xySxHyYoAke,Kamugera,6,01-01-00
Kamugore Village,TGZuc40XS3H,Kamugore Village,xySxHyYoAke,Kamugore,6,01-01-00
Kigarama Village,HhTKUqAiM3Q,Kigarama Village,xySxHyYoAke,Kigarama,6,01-01-00
Rubirizi Village,WYqwB3JXONg,Rubirizi Village,xySxHyYoAke,Rubirizi,6,01-01-00
Rugazi Village,cqH7U6OQk7r,Rugazi Village,xySxHyYoAke,Rugazi,6,01-01-00
Runyonza Village,qJEhL4mgw0O,Runyonza Village,xySxHyYoAke,Runyonza,6,01-01-00
Rusibya Village,CnwBiAnVKfN,Rusibya Village,xySxHyYoAke,Rusibya,6,01-01-00
Ntarama Sector,bgs3rl1I749,Ntarama Sector,kmqrhxfZRdS,Ntarama,4,01-01-00
Cyugaro Cell,XuvNN31VNHm,Cyugaro Cell,bgs3rl1I749,Cyugaro,5,01-01-00
Gatoro Village,v4MDGh91lyE,Gatoro Village,XuvNN31VNHm,Gatoro,6,01-01-00
Kayenzi Village,Zn6oHDPXonz,Kayenzi Village,XuvNN31VNHm,Kayenzi,6,01-01-00
Kidudu Village,dliKYcH9JvE,Kidudu Village,XuvNN31VNHm,Kidudu,6,01-01-00
Kingabo Village,jCYgVJxnj7m,Kingabo Village,XuvNN31VNHm,Kingabo,6,01-01-00
Rubomborana Village,zWaBKfk0ULE,Rubomborana Village,XuvNN31VNHm,Rubomborana,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,XuvNN31VNHm,Rugarama,6,01-01-00
Rugunga Village,vKjWKsRb1WU,Rugunga Village,XuvNN31VNHm,Rugunga,6,01-01-00
Kanzenze Cell,bHJIWGmVrQt,Kanzenze Cell,bgs3rl1I749,Kanzenze,5,01-01-00
Cyeru Village,O4MRJrfl5l5,Cyeru Village,bHJIWGmVrQt,Cyeru,6,01-01-00
Gasagara Village,SjqeEfx5ZIk,Gasagara Village,bHJIWGmVrQt,Gasagara,6,01-01-00
Kabaha Village,WEsUcptPmN5,Kabaha Village,bHJIWGmVrQt,Kabaha,6,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,bHJIWGmVrQt,Kabeza,6,01-01-00
Karumuna Village,TA2O606Dlfr,Karumuna Village,bHJIWGmVrQt,Karumuna,6,01-01-00
Kurugenge Village,HYFwV2R3pp0,Kurugenge Village,bHJIWGmVrQt,Kurugenge,6,01-01-00
Nyamabuye Village,QEk8lWsmkFK,Nyamabuye Village,bHJIWGmVrQt,Nyamabuye,6,01-01-00
Rwangara Village,hkD7GAxVjjK,Rwangara Village,bHJIWGmVrQt,Rwangara,6,01-01-00
Kibungo Cell,HioLX4IeBJO,Kibungo Cell,bgs3rl1I749,Kibungo,5,01-01-00
Kagoma I Village,us1FJAhn27j,Kagoma I Village,HioLX4IeBJO,Kagoma I,6,01-01-00
Kagoma II Village,sIXehJqgURu,Kagoma II Village,HioLX4IeBJO,Kagoma II,6,01-01-00
Kiganwa Village,HJS67f1dCHv,Kiganwa Village,HioLX4IeBJO,Kiganwa,6,01-01-00
Nganwa Village,Hdcp3kgl3u1,Nganwa Village,HioLX4IeBJO,Nganwa,6,01-01-00
Nyarunazi Village,U9Nn1MsojW3,Nyarunazi Village,HioLX4IeBJO,Nyarunazi,6,01-01-00
Ruhengeri Village,WnJApah96Bc,Ruhengeri Village,HioLX4IeBJO,Ruhengeri,6,01-01-00
Rusekera Village,jpUuCIaSvIQ,Rusekera Village,HioLX4IeBJO,Rusekera,6,01-01-00
Nyamata Sector,Gx5r2Xs8BFr,Nyamata Sector,kmqrhxfZRdS,Nyamata,4,01-01-00
Kanazi Cell,bk0h2ZMyQy5,Kanazi Cell,Gx5r2Xs8BFr,Kanazi,5,01-01-00
Bihari Village,Op0DvT8Gpwa,Bihari Village,bk0h2ZMyQy5,Bihari,6,01-01-00
Cyeru Village,O4MRJrfl5l5,Cyeru Village,bk0h2ZMyQy5,Cyeru,6,01-01-00
Gitovu Village,ScKqStu7Ccn,Gitovu Village,bk0h2ZMyQy5,Gitovu,6,01-01-00
Kagirazina Village,U1zaZnPTeSG,Kagirazina Village,bk0h2ZMyQy5,Kagirazina,6,01-01-00
Musagara Village,FEXYmEbHx5b,Musagara Village,bk0h2ZMyQy5,Musagara,6,01-01-00
Nyarugati I Village,c2XIPTPJaCp,Nyarugati I Village,bk0h2ZMyQy5,Nyarugati I,6,01-01-00
Nyarugati II Village,rQZdpqjjFV7,Nyarugati II Village,bk0h2ZMyQy5,Nyarugati II,6,01-01-00
Rugando Village,GGJeEnmk5TS,Rugando Village,bk0h2ZMyQy5,Rugando,6,01-01-00
Sumbure Village,tUcf5qdQzK2,Sumbure Village,bk0h2ZMyQy5,Sumbure,6,01-01-00
Kayumba Cell,vjtsQeHglgA,Kayumba Cell,Gx5r2Xs8BFr,Kayumba,5,01-01-00
Gatare Village,yXEFrmN3StC,Gatare Village,vjtsQeHglgA,Gatare,6,01-01-00
Karambi Village,jKV2WPUX10j,Karambi Village,vjtsQeHglgA,Karambi,6,01-01-00
Kayenzi Village,Zn6oHDPXonz,Kayenzi Village,vjtsQeHglgA,Kayenzi,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,vjtsQeHglgA,Murambi,6,01-01-00
Nyagatovu Village,gN994z8itej,Nyagatovu Village,vjtsQeHglgA,Nyagatovu,6,01-01-00
Nyakwibereka Village,Vys3z4lBh5a,Nyakwibereka Village,vjtsQeHglgA,Nyakwibereka,6,01-01-00
Nyiramatuntu Village,RRIBb2ZgeFf,Nyiramatuntu Village,vjtsQeHglgA,Nyiramatuntu,6,01-01-00
Rwanza Village,q10wclms3WZ,Rwanza Village,vjtsQeHglgA,Rwanza,6,01-01-00
Maranyundo Cell,RKVOoyw3r6N,Maranyundo Cell,Gx5r2Xs8BFr,Maranyundo,5,01-01-00
Gahembe Village,hEYoKIRM1A2,Gahembe Village,RKVOoyw3r6N,Gahembe,6,01-01-00
Gisunzu Village,x65aC4Sqq18,Gisunzu Village,RKVOoyw3r6N,Gisunzu,6,01-01-00
Mukoma Village,Cri3GJ5FBbn,Mukoma Village,RKVOoyw3r6N,Mukoma,6,01-01-00
Muyange Village,ocDqYQM8yy4,Muyange Village,RKVOoyw3r6N,Muyange,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,RKVOoyw3r6N,Rugarama,6,01-01-00
Rusagara Village,ktLmW7rkl2v,Rusagara Village,RKVOoyw3r6N,Rusagara,6,01-01-00
Murama Cell,MAVXXLtcPrg,Murama Cell,Gx5r2Xs8BFr,Murama,5,01-01-00
Bishweshwe Village,s5ElMrWN3us,Bishweshwe Village,MAVXXLtcPrg,Bishweshwe,6,01-01-00
Gataraga Village,z97cGugXI0v,Gataraga Village,MAVXXLtcPrg,Gataraga,6,01-01-00
Gatare Village,yXEFrmN3StC,Gatare Village,MAVXXLtcPrg,Gatare,6,01-01-00
Kasebigege Village,jJuJJTSmJYA,Kasebigege Village,MAVXXLtcPrg,Kasebigege,6,01-01-00
Kivugiza Village,Vp1ZIL3hNPZ,Kivugiza Village,MAVXXLtcPrg,Kivugiza,6,01-01-00
Kiyogoma Village,ha9N3A1E9nN,Kiyogoma Village,MAVXXLtcPrg,Kiyogoma,6,01-01-00
Mwesa Village,Zv3Kq6rpCbQ,Mwesa Village,MAVXXLtcPrg,Mwesa,6,01-01-00
Rucucu Village,OMVtYcGGCXU,Rucucu Village,MAVXXLtcPrg,Rucucu,6,01-01-00
Ruhanga Village,VrmHnDx65cJ,Ruhanga Village,MAVXXLtcPrg,Ruhanga,6,01-01-00
Rutobotobo Village,oKP4GZoDWGK,Rutobotobo Village,MAVXXLtcPrg,Rutobotobo,6,01-01-00
Rutukura Village,rpa20LUcSFf,Rutukura Village,MAVXXLtcPrg,Rutukura,6,01-01-00
Nyamata y' Umujyi Cell,tkO0yrOadHf,Nyamata y' Umujyi Cell,Gx5r2Xs8BFr,Nyamata y' Umujyi,5,01-01-00
Gasenga I Village,D0JZ8WGeTHv,Gasenga I Village,tkO0yrOadHf,Gasenga I,6,01-01-00
Gasenga II Village,Kcg0PVYyqs7,Gasenga II Village,tkO0yrOadHf,Gasenga II,6,01-01-00
Gatare I Village,s4a82ryqxjn,Gatare I Village,tkO0yrOadHf,Gatare I,6,01-01-00
Gatare II Village,i6nJjeG0Oxb,Gatare II Village,tkO0yrOadHf,Gatare II,6,01-01-00
Gatare III Village,GuckjTo2qJK,Gatare III Village,tkO0yrOadHf,Gatare III,6,01-01-00
Nyabivumu Village,YYvB6ehj7Mv,Nyabivumu Village,tkO0yrOadHf,Nyabivumu,6,01-01-00
Nyamata I Village,t6OVD1ZSfXL,Nyamata I Village,tkO0yrOadHf,Nyamata I,6,01-01-00
Nyamata II Village,W97t9o07zDC,Nyamata II Village,tkO0yrOadHf,Nyamata II,6,01-01-00
Rugarama I Village,HBDAvTsCPu3,Rugarama I Village,tkO0yrOadHf,Rugarama I,6,01-01-00
Rugarama II Village,lgLEAjXnfGn,Rugarama II Village,tkO0yrOadHf,Rugarama II,6,01-01-00
Rugarama III Village,irvSg9cw0KD,Rugarama III Village,tkO0yrOadHf,Rugarama III,6,01-01-00
Rwakibirizi I Village,ZKN8kmS86Li,Rwakibirizi I Village,tkO0yrOadHf,Rwakibirizi I,6,01-01-00
Rwakibirizi II Village,RKDfjAQeUP4,Rwakibirizi II Village,tkO0yrOadHf,Rwakibirizi II,6,01-01-00
Nyarugenge Sector,k2wgm57RwSS,Nyarugenge Sector,kmqrhxfZRdS,Nyarugenge,4,01-01-00
Gihinga Cell,MGTKhG6oGI0,Gihinga Cell,k2wgm57RwSS,Gihinga,5,01-01-00
Mabanga Village,hfdOrJmaA4V,Mabanga Village,MGTKhG6oGI0,Mabanga,6,01-01-00
Mwoshya Village,lqT97sdyoXN,Mwoshya Village,MGTKhG6oGI0,Mwoshya,6,01-01-00
Ntungamo Village,duCl28mouO1,Ntungamo Village,MGTKhG6oGI0,Ntungamo,6,01-01-00
Nyabuhoro Village,e3SwrdoHj6K,Nyabuhoro Village,MGTKhG6oGI0,Nyabuhoro,6,01-01-00
Nyagasozi Village,pEn7IcEPDeX,Nyagasozi Village,MGTKhG6oGI0,Nyagasozi,6,01-01-00
Nyarubande Village,MA7nSaofC6l,Nyarubande Village,MGTKhG6oGI0,Nyarubande,6,01-01-00
Rwabusoro Village,XR3yigWmKK2,Rwabusoro Village,MGTKhG6oGI0,Rwabusoro,6,01-01-00
Kabuye Cell,rO0tEEzl1Pg,Kabuye Cell,k2wgm57RwSS,Kabuye,5,01-01-00
Cyahafi Village,HLMOV9MBfQO,Cyahafi Village,rO0tEEzl1Pg,Cyahafi,6,01-01-00
Gateko Village,aHvnDLhmgsf,Gateko Village,rO0tEEzl1Pg,Gateko,6,01-01-00
Gatoki Village,dpya6CT5X4G,Gatoki Village,rO0tEEzl1Pg,Gatoki,6,01-01-00
Karubagazi Village,JG0oSGAbM6W,Karubagazi Village,rO0tEEzl1Pg,Karubagazi,6,01-01-00
Nyakabingo Village,bpPwcFm7ZCv,Nyakabingo Village,rO0tEEzl1Pg,Nyakabingo,6,01-01-00
Nyakabuye Village,D1parG8y849,Nyakabuye Village,rO0tEEzl1Pg,Nyakabuye,6,01-01-00
Nyarusambu Village,hZZDD78vTJc,Nyarusambu Village,rO0tEEzl1Pg,Nyarusambu,6,01-01-00
Murambi Cell,HGcknV8XNhl,Murambi Cell,k2wgm57RwSS,Murambi,5,01-01-00
Cundaminega Village,Yry4dBoxhMO,Cundaminega Village,HGcknV8XNhl,Cundaminega,6,01-01-00
Cyeru Village,O4MRJrfl5l5,Cyeru Village,HGcknV8XNhl,Cyeru,6,01-01-00
Kadogori Village,TKku8mFQv0W,Kadogori Village,HGcknV8XNhl,Kadogori,6,01-01-00
Kanombe Village,q8mpvXU988l,Kanombe Village,HGcknV8XNhl,Kanombe,6,01-01-00
Kayitanga Village,lIBeuw507mY,Kayitanga Village,HGcknV8XNhl,Kayitanga,6,01-01-00
Nyagakombe Village,LXpEpvORiqq,Nyagakombe Village,HGcknV8XNhl,Nyagakombe,6,01-01-00
Rugandara Village,bURyaduLomo,Rugandara Village,HGcknV8XNhl,Rugandara,6,01-01-00
Rurama Village,MFQzfq8r9pm,Rurama Village,HGcknV8XNhl,Rurama,6,01-01-00
Rushorezo Village,pLeq7Eg79P7,Rushorezo Village,HGcknV8XNhl,Rushorezo,6,01-01-00
Ngenda Cell,D1q72v9VemO,Ngenda Cell,k2wgm57RwSS,Ngenda,5,01-01-00
Bushonyi Village,Ovrons2desZ,Bushonyi Village,D1q72v9VemO,Bushonyi,6,01-01-00
Kamabare Village,A5izBrMEzuP,Kamabare Village,D1q72v9VemO,Kamabare,6,01-01-00
Kamugera Village,IEbB2Hjsvdx,Kamugera Village,D1q72v9VemO,Kamugera,6,01-01-00
Kiyovu Village,rXyke9YzE4h,Kiyovu Village,D1q72v9VemO,Kiyovu,6,01-01-00
Muyange Village,ocDqYQM8yy4,Muyange Village,D1q72v9VemO,Muyange,6,01-01-00
Nyagisenyi Village,eVmQkqjIKkz,Nyagisenyi Village,D1q72v9VemO,Nyagisenyi,6,01-01-00
Rubona Village,QG0a8FVGwuu,Rubona Village,D1q72v9VemO,Rubona,6,01-01-00
Rugasa Village,MsIfQZjRezt,Rugasa Village,D1q72v9VemO,Rugasa,6,01-01-00
Rwashangwe Village,tRFhT0Py2wH,Rwashangwe Village,D1q72v9VemO,Rwashangwe,6,01-01-00
Tubumba Village,Gz0oQLPmSHJ,Tubumba Village,D1q72v9VemO,Tubumba,6,01-01-00
Rugando Cell,Ll2FBIpWlVt,Rugando Cell,k2wgm57RwSS,Rugando,5,01-01-00
Bushenyi Village,oh3EeyZpm9Z,Bushenyi Village,Ll2FBIpWlVt,Bushenyi,6,01-01-00
Gako Village,RI4b1HsFN42,Gako Village,Ll2FBIpWlVt,Gako,6,01-01-00
Kamahirwe Village,fl3xJr69Qmq,Kamahirwe Village,Ll2FBIpWlVt,Kamahirwe,6,01-01-00
Nsoro Village,U8DxRdKMplM,Nsoro Village,Ll2FBIpWlVt,Nsoro,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,Ll2FBIpWlVt,Rebero,6,01-01-00
Rugero Village,JBf7aZRrwvR,Rugero Village,Ll2FBIpWlVt,Rugero,6,01-01-00
Rilima Sector,HuUTFeXsJGH,Rilima Sector,kmqrhxfZRdS,Rilima,4,01-01-00
Kabeza Cell,mpFMbPQ9noF,Kabeza Cell,HuUTFeXsJGH,Kabeza,5,01-01-00
Bidenge Village,FKJo0ZOibMF,Bidenge Village,mpFMbPQ9noF,Bidenge,6,01-01-00
Biraro Village,EhAVcN10E29,Biraro Village,mpFMbPQ9noF,Biraro,6,01-01-00
Bwiza Village,tIRiKDvFFk7,Bwiza Village,mpFMbPQ9noF,Bwiza,6,01-01-00
Gako Village,RI4b1HsFN42,Gako Village,mpFMbPQ9noF,Gako,6,01-01-00
Gasarwe Village,ql4Y8B2LYoX,Gasarwe Village,mpFMbPQ9noF,Gasarwe,6,01-01-00
Gasave Village,bt2r5bVCFYr,Gasave Village,mpFMbPQ9noF,Gasave,6,01-01-00
Gitega Village,Nx6kCuX6jU4,Gitega Village,mpFMbPQ9noF,Gitega,6,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,mpFMbPQ9noF,Kabeza,6,01-01-00
Kagarama Village,FWIfyQb9UXo,Kagarama Village,mpFMbPQ9noF,Kagarama,6,01-01-00
Karambi Village,jKV2WPUX10j,Karambi Village,mpFMbPQ9noF,Karambi,6,01-01-00
Karambo Village,p36m6483AHk,Karambo Village,mpFMbPQ9noF,Karambo,6,01-01-00
Karirisi Village,ZrgvDQeWH7Q,Karirisi Village,mpFMbPQ9noF,Karirisi,6,01-01-00
Marembo Village,PbjFTG0vhas,Marembo Village,mpFMbPQ9noF,Marembo,6,01-01-00
